year,univ_cd,hakgwa_gb,gwamok_seq,gwamok_nm,pilsu_gb,gaeseol_grade,gaeseol_hakgi_gb,edu_time_gangeui,edu_time_silseup,edu_time_tot,hakjeom,tonghap_gwamok_yn,edu_cont1_gb,edu_cont2_gb,edu_cont3_gb,edu_cont4_gb,exam_jipil_yn,exam_quiz_yn,exam_gudu_yn,exam_gwaje_yn,exam_gita_yn,edu_time_pbl
2021-10-25 14:27:35.180000,YYYY-MM-DD HH24:MI:SS.FF,univ01,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-25 14:10:15.236000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:22.981000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:22.984000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:22.988000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:22.991000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:22.994000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:22.998000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.001000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.004000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.007000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.010000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.013000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.015000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.018000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.021000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.024000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.027000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.030000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.032000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.035000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.038000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.040000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.043000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.046000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.049000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.051000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.054000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.056000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.059000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.061000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2020,UNIV25,2,10,의학과 인문학 특론,0,1,1,15,0,15,1,0,0,0,1,0,0,0,0,0,1,0
2020,UNIV25,2,22,신장비뇨기계,1,2,1,55,4,68,3,1,1,1,0,0,1,0,0,0,0,9
2020,UNIV25,2,68,신경외과학실습,0,4,1,2,0,0,80,2,0,0,1,0,0,0,0,0,0,80
2020,UNIV25,2,57,병리학실습,0,4,1,2,0,0,40,1,0,0,1,0,0,0,0,0,0,40
2020,UNIV25,2,66,흉부외과학실습,0,4,1,2,0,0,40,1,0,0,1,0,0,0,0,0,0,40
2020,UNIV25,2,50,임상종합실습,1,4,1,7,40,47,1,1,0,1,0,0,1,0,0,0,0,0
2021-09-30 14:58:58.520000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.522000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.524000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.526000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.528000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.530000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.532000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.534000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.535000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.537000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.539000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.541000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.543000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.545000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.547000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.548000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 14:58:58.550000,YYYY-MM-DD HH24:MI:SS.FF,univ39,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.459000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.454000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.457000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.461000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.463000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.465000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.469000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.471000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.473000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.475000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.477000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.479000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.481000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.483000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.486000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.488000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.490000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.492000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.494000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.496000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 17:19:07.382000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 17:19:07.384000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 17:19:07.385000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 17:19:07.386000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 17:19:07.387000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 17:19:07.389000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 17:19:07.390000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,1,0,0,,,,,,,,,,,,,,,,,
2021-09-30 17:19:07.391000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,1,0,0,,,,,,,,,,,,,,,,,
2021-10-26 08:59:24.498000,YYYY-MM-DD HH24:MI:SS.FF,univ21,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.639000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.641000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.643000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.645000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.646000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.648000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.650000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.652000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.654000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.656000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.658000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.659000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.661000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.663000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.665000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.667000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.669000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.672000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.674000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.676000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.678000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.679000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.681000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.683000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.685000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.687000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.690000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.692000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.694000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.696000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.698000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.699000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.702000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.704000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.706000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.708000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.709000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.711000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.713000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.715000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.717000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.719000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.721000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.723000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.725000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2021-09-23 14:29:24.727000,YYYY-MM-DD HH24:MI:SS.FF,univ16,1,0,0,,,,,,,,,,,,,,,,,
2020,UNIV06,1,7,분자생물학,1,2,2,45,,45,3,0,0,0,0,1,1,0,0,0,0,
2020,UNIV06,1,8,발생학,1,2,2,45,,45,3,0,0,0,0,1,1,0,0,0,0,
2020,UNIV06,1,9,유전학,1,2,2,45,,45,3,0,0,0,0,1,1,0,0,0,0,
2020,UNIV06,1,10,신경의학,1,2,2,45,,45,3,0,0,0,0,1,1,0,0,0,0,
2020,UNIV06,1,11,문화와의료2,1,2,2,45,,45,3,0,0,0,0,1,1,0,0,0,0,
2020,UNIV06,1,12,의학교육방법론,1,2,2,45,,45,3,0,0,0,0,1,1,0,0,0,0,
2020,UNIV06,1,13,의학개론,1,2,1,45,,45,3,0,0,0,0,1,1,0,0,0,0,
2020,UNIV06,2,2,정형외과학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,3,흉부외과학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,4,신경외과학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,5,성형외과학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,6,비뇨기과학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,7,이비인후과학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,8,안과학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,9,방사선종양학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,10,마취통증의학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,11,재활의학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2021-10-19 15:11:38.218000,YYYY-MM-DD HH24:MI:SS.FF,univ08,0,0,,,,,,,,,,,,,,,,,,
2020,UNIV06,2,13,기초의학총론,1,1,1,30,,30,2,0,1,0,0,0,1,0,0,0,0,
2020,UNIV06,2,14,해부학,1,1,1,45,90,135,6,0,1,0,0,0,1,0,0,0,0,
2020,UNIV06,2,15,생리학,1,1,1,45,30,75,4,0,1,0,0,0,1,0,0,0,0,
2020,UNIV06,2,16,생화학,1,1,1,45,30,75,4,0,1,0,0,0,1,0,0,0,0,
2020,UNIV06,2,17,조직학,1,1,1,15,30,45,2,0,1,0,0,0,1,0,0,0,0,
환자의사사회1),1,1,1,30,30,2,0,0,,0,1,0,1,0,0,0,0,,,,,
2020,UNIV06,2,19,진단학,1,2,1,30,,30,2,0,0,1,0,0,1,0,0,0,0,
2020,UNIV06,2,20,소화기학,1,2,1,45,,45,3,0,0,1,0,0,1,0,0,0,0,
2020,UNIV06,2,21,호흡기학,1,2,1,45,,45,3,0,0,1,0,0,1,0,0,0,0,
2020,UNIV06,2,22,류마티스,알레르기학,1,2,1,,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,23,내분비학,1,2,1,45,,45,3,0,0,1,0,0,1,0,0,0,0,
2020,UNIV06,2,24,피부,근골격계학,1,2,1,,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,25,출산및생식의학,1,2,1,45,,45,3,0,0,1,0,0,1,0,0,0,0,
2020,UNIV06,2,26,연계강좌,1,2,1,30,,30,2,0,0,1,0,0,1,0,0,0,0,
환자의사사회3),1,2,1,15,15,1,0,0,,0,1,0,1,0,0,0,0,,,,,
2020,UNIV06,2,28,임상실습입문,1,3,1,,2,30,30,1,1,0,1,0,0,1,0,0,0,
2020,UNIV06,2,29,내과학,1,3,1,,2,300,300,10,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,30,외과학,1,3,1,,2,150,150,5,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,31,산부인과학,1,3,1,,2,150,150,5,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,32,소아과학,1,3,1,,2,150,150,5,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,33,정신과학,1,3,1,,2,150,150,5,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,34,신경과학,1,3,1,,2,60,60,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,35,영상의학,1,3,1,,2,60,60,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,36,진단검사의학,1,3,1,,2,60,60,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,37,응급의학,1,3,1,,2,60,60,2,0,0,1,0,0,1,0,0,0,
환자의사사회5-1),1,3,1,2,15,15,1,0,,0,0,1,0,1,0,0,0,0,,,,
환자의사사회5-2),1,3,1,2,15,15,1,0,,0,0,1,0,1,0,0,0,0,,,,
2020,UNIV06,2,40,선택의학,1,4,1,,2,60,60,4,0,0,0,0,1,1,0,0,0,
2020,UNIV06,2,41,논문작성법,1,4,1,2,,15,15,1,0,0,0,0,1,1,0,0,0,
환자의사사회6),1,4,1,2,30,30,2,0,,0,0,1,0,1,0,0,0,0,,,,
2020,UNIV06,2,43,지역사회의학실습,1,4,1,,2,15,15,1,0,0,0,0,1,1,0,0,0,
2020,UNIV06,2,44,지역사회임상실습,1,4,1,,2,30,30,2,0,0,0,0,1,1,0,0,0,
2020,UNIV06,2,45,증례중심강의,1,4,1,2,,75,75,5,1,0,1,0,0,1,0,0,0,
2020,UNIV06,2,46,피부과학,1,4,1,,2,30,30,2,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,47,발병과생체반응,1,1,2,60,30,90,5,1,1,0,0,0,1,0,0,0,0,
2020,UNIV06,2,49,인체약리학,1,1,2,15,,15,1,0,1,0,0,0,1,0,0,0,0,
2020,UNIV06,2,58,신경학,1,2,2,45,,45,3,0,0,1,0,0,1,0,0,0,0,
2020,UNIV06,2,59,혈액,종양학,1,2,2,,45,45,3,0,0,1,0,0,1,0,0,0,
2020,UNIV06,2,61,외상및응급의학,1,2,2,30,,30,2,0,0,1,0,0,1,0,0,0,0,
2020,UNIV06,2,64,신경계의구조와기능,1,1,2,30,30,60,3,0,1,0,0,0,1,0,0,0,0,
2020,UNIV06,2,66,의학미생물학,1,1,2,30,,30,2,0,1,0,0,0,1,0,0,0,0,
2020,UNIV06,2,69,병리학,1,1,2,30,,30,2,0,1,0,0,0,1,0,0,0,0,
환자의사사회2),1,1,2,30,30,2,0,0,,0,1,0,1,0,0,0,0,,,,,
2020,UNIV06,2,71,정신의학,1,2,2,30,,30,2,0,0,1,0,0,1,0,0,0,0,
환자의사사회4),1,2,2,15,15,1,0,0,,0,1,0,1,0,0,0,0,,,,,
2020,UNIV06,2,83,역학및의학통계학,1,1,2,30,,30,2,0,1,0,0,0,1,0,0,0,0,
2020,UNIV06,2,84,성장,노화,유전,1,1,,2,45,45,3,0,1,0,0,0,1,0,0,
2020,UNIV06,2,89,순환기학,1,2,2,45,,45,3,0,0,1,0,0,1,0,0,0,0,
2020,UNIV06,2,92,감염학,1,2,2,45,,45,3,0,0,1,0,0,1,0,0,0,0,
2020,UNIV06,2,104,신장학,1,2,2,45,,45,3,0,0,1,0,0,1,0,0,0,0,
2021-10-27 16:15:05.847000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-27 16:15:05.856000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-27 16:16:31.881000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-27 16:11:28.326000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-27 16:10:47.312000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-27 16:24:25.499000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-27 16:26:11.045000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-27 16:27:44.486000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-27 16:22:19.406000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-27 16:20:39.527000,YYYY-MM-DD HH24:MI:SS.FF,univ33,0,1,1,0,,,,,,,,,,,,,,,,
2021-10-22 13:48:57.422000,YYYY-MM-DD HH24:MI:SS.FF,univ32,1,0,0,0,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.064000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.067000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.070000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.073000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.075000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.077000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.080000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.083000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.085000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.088000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.090000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.093000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:22:42.903000,YYYY-MM-DD HH24:MI:SS.FF,univ01,0,1,,,,,,,,,,,,,,,,,,
2021-10-25 14:17:23.098000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,0,0,,,,,,,,,,,,,,,,,
2021-10-25 14:22:42.901000,YYYY-MM-DD HH24:MI:SS.FF,univ01,0,1,,,,,,,,,,,,,,,,,,
